Program,Version,Program build date,Command line,Start time,Stop time,Elapsed time (seconds),Status
"DTM2ASCII",1.41,"Aug  6 2018 10:54:46"," /raster E:\Palancia\TLS\8_Canopy_Model\Z17_filtered_CanopyModel.mdt","Tue Feb 05 10:39:17 2019","Tue Feb 05 10:39:17 2019",0,Success
"CanopyModel",1.97,"Aug  6 2018 10:55:44"," /ground:E:\Palancia\TLS\7_MDT\UAV_Clip_Z17_filtered_ground.mdt E:\Palancia\TLS\8_Canopy_Model\UAV_Clip_Z17_filtered_CanopyModel.mdt 0.05 m m 1 30 2 3 E:\Palancia\TLS\5_Photogrammetry_Clip\UAV_Clip_Z17_filtered.las","Tue Feb 05 10:39:17 2019","Tue Feb 05 10:39:17 2019",0,Success
"DTM2ASCII",1.41,"Aug  6 2018 10:54:46"," /raster E:\Palancia\TLS\8_Canopy_Model\UAV_Clip_Z17_filtered_CanopyModel.mdt","Tue Feb 05 10:39:17 2019","Tue Feb 05 10:39:18 2019",1,Success
"CloudMetrics",2.57,"Aug  6 2018 10:53:24"," /outlier:-0.30,2.5 /minht:0.25 E:\Palancia\TLS\9_Normalized_PointClouds\*Z17_filtered_Normalized.las E:\Palancia\TLS\10_CloudMetrics\Z17_filtered.csv ","Tue Feb 05 10:40:04 2019","Tue Feb 05 10:40:12 2019",8,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Clip_Z17_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Clip_Z17_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Tue Feb 05 10:40:12 2019","Tue Feb 05 10:40:12 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\Z17_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\Z17_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Tue Feb 05 10:40:12 2019","Tue Feb 05 10:40:16 2019",4,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.2 /iterations:8 E:\Palancia\TLS\6_Ground\Z20_filtered_ground.las 1 E:\Palancia\TLS\3_TLS_Noise\Z20_filtered_cleaned.las","Tue Feb 05 10:49:23 2019","Tue Feb 05 10:49:47 2019",24,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /finalsmooth /gparam:0 /wparam:0.18 /iterations:20 E:\Palancia\TLS\6_Ground\Z20_filtered_ground2.las 5 E:\Palancia\TLS\6_Ground\Z20_filtered_ground.las","Tue Feb 05 10:49:47 2019","Tue Feb 05 10:50:12 2019",25,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.1 /iterations:18 E:\Palancia\TLS\6_Ground\UAV_Clip_Z20_filtered_ground.las 5 E:\Palancia\TLS\5_Photogrammetry_Clip\UAV_Clip_Z20_filtered.las","Tue Feb 05 10:50:12 2019","Tue Feb 05 10:50:13 2019",1,Success
"GridSurfaceCreate",2.04,"Aug  6 2018 10:55:02"," E:\Palancia\TLS\7_MDT\Z20_filtered_ground.mdt 0.05 m m 1 30 2 3 E:\Palancia\TLS\6_Ground\Z20_filtered_ground2.las","Tue Feb 05 10:50:13 2019","Tue Feb 05 10:50:15 2019",2,Success
"DTM2ASCII",1.41,"Aug  6 2018 10:54:46"," /raster E:\Palancia\TLS\7_MDT\Z20_filtered_ground.mdt","Tue Feb 05 10:50:15 2019","Tue Feb 05 10:50:15 2019",0,Success
"GridSurfaceCreate",2.04,"Aug  6 2018 10:55:02"," E:\Palancia\TLS\7_MDT\UAV_Clip_Z20_filtered_ground.mdt 0.05 m m 1 30 2 3 E:\Palancia\TLS\6_Ground\UAV_Clip_Z20_filtered_ground.las","Tue Feb 05 10:50:15 2019","Tue Feb 05 10:50:15 2019",0,Success
"DTM2ASCII",1.41,"Aug  6 2018 10:54:46"," /raster E:\Palancia\TLS\7_MDT\UAV_Clip_Z20_filtered_ground.mdt","Tue Feb 05 10:50:15 2019","Tue Feb 05 10:50:15 2019",0,Success
"CanopyModel",1.97,"Aug  6 2018 10:55:44"," /ground:E:\Palancia\TLS\7_MDT\Z20_filtered_ground.mdt E:\Palancia\TLS\8_Canopy_Model\Z20_filtered_CanopyModel.mdt 0.05 m m 1 30 2 3 E:\Palancia\TLS\3_TLS_Noise\Z20_filtered_cleaned.las","Tue Feb 05 10:50:15 2019","Tue Feb 05 10:50:21 2019",6,Success
"DTM2ASCII",1.41,"Aug  6 2018 10:54:46"," /raster E:\Palancia\TLS\8_Canopy_Model\Z20_filtered_CanopyModel.mdt","Tue Feb 05 10:50:21 2019","Tue Feb 05 10:50:21 2019",0,Success
"CanopyModel",1.97,"Aug  6 2018 10:55:44"," /ground:E:\Palancia\TLS\7_MDT\UAV_Clip_Z20_filtered_ground.mdt E:\Palancia\TLS\8_Canopy_Model\UAV_Clip_Z20_filtered_CanopyModel.mdt 0.05 m m 1 30 2 3 E:\Palancia\TLS\5_Photogrammetry_Clip\UAV_Clip_Z20_filtered.las","Tue Feb 05 10:50:21 2019","Tue Feb 05 10:50:21 2019",0,Success
"DTM2ASCII",1.41,"Aug  6 2018 10:54:46"," /raster E:\Palancia\TLS\8_Canopy_Model\UAV_Clip_Z20_filtered_CanopyModel.mdt","Tue Feb 05 10:50:21 2019","Tue Feb 05 10:50:21 2019",0,Success
"CloudMetrics",2.57,"Aug  6 2018 10:53:24"," /outlier:-0.30,2.5 /minht:0.25 E:\Palancia\TLS\9_Normalized_PointClouds\*Z20_filtered_Normalized.las E:\Palancia\TLS\10_CloudMetrics\Z20_filtered.csv ","Tue Feb 05 10:50:31 2019","Tue Feb 05 10:50:44 2019",13,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Clip_Z20_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Clip_Z20_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Tue Feb 05 10:50:44 2019","Tue Feb 05 10:50:44 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\Z20_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\Z20_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Tue Feb 05 10:50:44 2019","Tue Feb 05 10:50:49 2019",5,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.2 /iterations:8 E:\Palancia\TLS\6_Ground\Z8_filtered_ground.las 1 E:\Palancia\TLS\3_TLS_Noise\Z8_filtered_cleaned.las","Tue Feb 05 10:59:57 2019","Tue Feb 05 11:00:08 2019",11,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /finalsmooth /gparam:0 /wparam:0.18 /iterations:20 E:\Palancia\TLS\6_Ground\Z8_filtered_ground2.las 5 E:\Palancia\TLS\6_Ground\Z8_filtered_ground.las","Tue Feb 05 11:00:08 2019","Tue Feb 05 11:00:22 2019",14,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.1 /iterations:18 E:\Palancia\TLS\6_Ground\UAV_Clip_Z8_filtered_ground.las 5 E:\Palancia\TLS\5_Photogrammetry_Clip\UAV_Clip_Z8_filtered.las","Tue Feb 05 11:00:22 2019","Tue Feb 05 11:00:22 2019",0,Success
"GridSurfaceCreate",2.04,"Aug  6 2018 10:55:02"," E:\Palancia\TLS\7_MDT\Z8_filtered_ground.mdt 0.05 m m 1 30 2 3 E:\Palancia\TLS\6_Ground\Z8_filtered_ground2.las","Tue Feb 05 11:00:22 2019","Tue Feb 05 11:00:23 2019",1,Success
"DTM2ASCII",1.41,"Aug  6 2018 10:54:46"," /raster E:\Palancia\TLS\7_MDT\Z8_filtered_ground.mdt","Tue Feb 05 11:00:23 2019","Tue Feb 05 11:00:23 2019",0,Success
"GridSurfaceCreate",2.04,"Aug  6 2018 10:55:02"," E:\Palancia\TLS\7_MDT\UAV_Clip_Z8_filtered_ground.mdt 0.05 m m 1 30 2 3 E:\Palancia\TLS\6_Ground\UAV_Clip_Z8_filtered_ground.las","Tue Feb 05 11:00:23 2019","Tue Feb 05 11:00:23 2019",0,Success
"DTM2ASCII",1.41,"Aug  6 2018 10:54:46"," /raster E:\Palancia\TLS\7_MDT\UAV_Clip_Z8_filtered_ground.mdt","Tue Feb 05 11:00:23 2019","Tue Feb 05 11:00:23 2019",0,Success
"CanopyModel",1.97,"Aug  6 2018 10:55:44"," /ground:E:\Palancia\TLS\7_MDT\Z8_filtered_ground.mdt E:\Palancia\TLS\8_Canopy_Model\Z8_filtered_CanopyModel.mdt 0.05 m m 1 30 2 3 E:\Palancia\TLS\3_TLS_Noise\Z8_filtered_cleaned.las","Tue Feb 05 11:00:23 2019","Tue Feb 05 11:00:26 2019",3,Success
"DTM2ASCII",1.41,"Aug  6 2018 10:54:46"," /raster E:\Palancia\TLS\8_Canopy_Model\Z8_filtered_CanopyModel.mdt","Tue Feb 05 11:00:26 2019","Tue Feb 05 11:00:26 2019",0,Success
"CanopyModel",1.97,"Aug  6 2018 10:55:44"," /ground:E:\Palancia\TLS\7_MDT\UAV_Clip_Z8_filtered_ground.mdt E:\Palancia\TLS\8_Canopy_Model\UAV_Clip_Z8_filtered_CanopyModel.mdt 0.05 m m 1 30 2 3 E:\Palancia\TLS\5_Photogrammetry_Clip\UAV_Clip_Z8_filtered.las","Tue Feb 05 11:00:26 2019","Tue Feb 05 11:00:26 2019",0,Success
"DTM2ASCII",1.41,"Aug  6 2018 10:54:46"," /raster E:\Palancia\TLS\8_Canopy_Model\UAV_Clip_Z8_filtered_CanopyModel.mdt","Tue Feb 05 11:00:26 2019","Tue Feb 05 11:00:26 2019",0,Success
"CloudMetrics",2.57,"Aug  6 2018 10:53:24"," /outlier:-0.30,2.5 /minht:0.25 E:\Palancia\TLS\9_Normalized_PointClouds\*Z8_filtered_Normalized.las E:\Palancia\TLS\10_CloudMetrics\Z8_filtered.csv ","Tue Feb 05 11:01:02 2019","Tue Feb 05 11:01:07 2019",5,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Clip_Z8_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Clip_Z8_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Tue Feb 05 11:01:07 2019","Tue Feb 05 11:01:07 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\Z8_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\Z8_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Tue Feb 05 11:01:07 2019","Tue Feb 05 11:01:09 2019",2,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.2 /iterations:8 E:\Palancia\TLS\6_Ground\Z10_filtered_ground.las 1 E:\Palancia\TLS\3_TLS_Noise\Z10_filtered_cleaned.las","Tue Feb 05 11:10:12 2019","Tue Feb 05 11:10:31 2019",19,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /finalsmooth /gparam:0 /wparam:0.18 /iterations:20 E:\Palancia\TLS\6_Ground\Z10_filtered_ground2.las 5 E:\Palancia\TLS\6_Ground\Z10_filtered_ground.las","Tue Feb 05 11:10:31 2019","Tue Feb 05 11:10:57 2019",26,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.1 /iterations:18 E:\Palancia\TLS\6_Ground\UAV_Clip_Z10_filtered_ground.las 5 E:\Palancia\TLS\5_Photogrammetry_Clip\UAV_Clip_Z10_filtered.las","Tue Feb 05 11:10:57 2019","Tue Feb 05 11:10:57 2019",0,Success
"GridSurfaceCreate",2.04,"Aug  6 2018 10:55:02"," E:\Palancia\TLS\7_MDT\Z10_filtered_ground.mdt 0.05 m m 1 30 2 3 E:\Palancia\TLS\6_Ground\Z10_filtered_ground2.las","Tue Feb 05 11:10:57 2019","Tue Feb 05 11:10:59 2019",2,Success
"DTM2ASCII",1.41,"Aug  6 2018 10:54:46"," /raster E:\Palancia\TLS\7_MDT\Z10_filtered_ground.mdt","Tue Feb 05 11:10:59 2019","Tue Feb 05 11:10:59 2019",0,Success
"GridSurfaceCreate",2.04,"Aug  6 2018 10:55:02"," E:\Palancia\TLS\7_MDT\UAV_Clip_Z10_filtered_ground.mdt 0.05 m m 1 30 2 3 E:\Palancia\TLS\6_Ground\UAV_Clip_Z10_filtered_ground.las","Tue Feb 05 11:10:59 2019","Tue Feb 05 11:10:59 2019",0,Success
"DTM2ASCII",1.41,"Aug  6 2018 10:54:46"," /raster E:\Palancia\TLS\7_MDT\UAV_Clip_Z10_filtered_ground.mdt","Tue Feb 05 11:10:59 2019","Tue Feb 05 11:10:59 2019",0,Success
"CanopyModel",1.97,"Aug  6 2018 10:55:44"," /ground:E:\Palancia\TLS\7_MDT\Z10_filtered_ground.mdt E:\Palancia\TLS\8_Canopy_Model\Z10_filtered_CanopyModel.mdt 0.05 m m 1 30 2 3 E:\Palancia\TLS\3_TLS_Noise\Z10_filtered_cleaned.las","Tue Feb 05 11:10:59 2019","Tue Feb 05 11:11:04 2019",5,Success
"DTM2ASCII",1.41,"Aug  6 2018 10:54:46"," /raster E:\Palancia\TLS\8_Canopy_Model\Z10_filtered_CanopyModel.mdt","Tue Feb 05 11:11:04 2019","Tue Feb 05 11:11:04 2019",0,Success
"CanopyModel",1.97,"Aug  6 2018 10:55:44"," /ground:E:\Palancia\TLS\7_MDT\UAV_Clip_Z10_filtered_ground.mdt E:\Palancia\TLS\8_Canopy_Model\UAV_Clip_Z10_filtered_CanopyModel.mdt 0.05 m m 1 30 2 3 E:\Palancia\TLS\5_Photogrammetry_Clip\UAV_Clip_Z10_filtered.las","Tue Feb 05 11:11:04 2019","Tue Feb 05 11:11:04 2019",0,Success
"DTM2ASCII",1.41,"Aug  6 2018 10:54:46"," /raster E:\Palancia\TLS\8_Canopy_Model\UAV_Clip_Z10_filtered_CanopyModel.mdt","Tue Feb 05 11:11:04 2019","Tue Feb 05 11:11:04 2019",0,Success
"CloudMetrics",2.57,"Aug  6 2018 10:53:24"," /outlier:-0.30,2.5 /minht:0.25 E:\Palancia\TLS\9_Normalized_PointClouds\*Z10_filtered_Normalized.las E:\Palancia\TLS\10_CloudMetrics\Z10_filtered.csv ","Tue Feb 05 11:12:19 2019","Tue Feb 05 11:12:27 2019",8,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Clip_Z10_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Clip_Z10_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Tue Feb 05 11:12:27 2019","Tue Feb 05 11:12:27 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\Z10_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\Z10_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Tue Feb 05 11:12:27 2019","Tue Feb 05 11:12:31 2019",4,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.2 /iterations:8 E:\Palancia\TLS\6_Ground\Z12_filtered_ground.las 1 E:\Palancia\TLS\3_TLS_Noise\Z12_filtered_cleaned.las","Tue Feb 05 11:21:37 2019","Tue Feb 05 11:21:50 2019",13,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /finalsmooth /gparam:0 /wparam:0.18 /iterations:20 E:\Palancia\TLS\6_Ground\Z12_filtered_ground2.las 5 E:\Palancia\TLS\6_Ground\Z12_filtered_ground.las","Tue Feb 05 11:21:50 2019","Tue Feb 05 11:22:04 2019",14,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.1 /iterations:18 E:\Palancia\TLS\6_Ground\UAV_Clip_Z12_filtered_ground.las 5 E:\Palancia\TLS\5_Photogrammetry_Clip\UAV_Clip_Z12_filtered.las","Tue Feb 05 11:22:04 2019","Tue Feb 05 11:22:04 2019",0,Success
"GridSurfaceCreate",2.04,"Aug  6 2018 10:55:02"," E:\Palancia\TLS\7_MDT\Z12_filtered_ground.mdt 0.05 m m 1 30 2 3 E:\Palancia\TLS\6_Ground\Z12_filtered_ground2.las","Tue Feb 05 11:22:04 2019","Tue Feb 05 11:22:04 2019",0,Success
"DTM2ASCII",1.41,"Aug  6 2018 10:54:46"," /raster E:\Palancia\TLS\7_MDT\Z12_filtered_ground.mdt","Tue Feb 05 11:22:05 2019","Tue Feb 05 11:22:05 2019",0,Success
"GridSurfaceCreate",2.04,"Aug  6 2018 10:55:02"," E:\Palancia\TLS\7_MDT\UAV_Clip_Z12_filtered_ground.mdt 0.05 m m 1 30 2 3 E:\Palancia\TLS\6_Ground\UAV_Clip_Z12_filtered_ground.las","Tue Feb 05 11:22:05 2019","Tue Feb 05 11:22:05 2019",0,Success
"DTM2ASCII",1.41,"Aug  6 2018 10:54:46"," /raster E:\Palancia\TLS\7_MDT\UAV_Clip_Z12_filtered_ground.mdt","Tue Feb 05 11:22:05 2019","Tue Feb 05 11:22:05 2019",0,Success
"CanopyModel",1.97,"Aug  6 2018 10:55:44"," /ground:E:\Palancia\TLS\7_MDT\Z12_filtered_ground.mdt E:\Palancia\TLS\8_Canopy_Model\Z12_filtered_CanopyModel.mdt 0.05 m m 1 30 2 3 E:\Palancia\TLS\3_TLS_Noise\Z12_filtered_cleaned.las","Tue Feb 05 11:22:05 2019","Tue Feb 05 11:22:08 2019",3,Success
"DTM2ASCII",1.41,"Aug  6 2018 10:54:46"," /raster E:\Palancia\TLS\8_Canopy_Model\Z12_filtered_CanopyModel.mdt","Tue Feb 05 11:22:08 2019","Tue Feb 05 11:22:08 2019",0,Success
"CanopyModel",1.97,"Aug  6 2018 10:55:44"," /ground:E:\Palancia\TLS\7_MDT\UAV_Clip_Z12_filtered_ground.mdt E:\Palancia\TLS\8_Canopy_Model\UAV_Clip_Z12_filtered_CanopyModel.mdt 0.05 m m 1 30 2 3 E:\Palancia\TLS\5_Photogrammetry_Clip\UAV_Clip_Z12_filtered.las","Tue Feb 05 11:22:08 2019","Tue Feb 05 11:22:08 2019",0,Success
"DTM2ASCII",1.41,"Aug  6 2018 10:54:46"," /raster E:\Palancia\TLS\8_Canopy_Model\UAV_Clip_Z12_filtered_CanopyModel.mdt","Tue Feb 05 11:22:08 2019","Tue Feb 05 11:22:08 2019",0,Success
"CloudMetrics",2.57,"Aug  6 2018 10:53:24"," /outlier:-0.30,2.5 /minht:0.25 E:\Palancia\TLS\9_Normalized_PointClouds\*Z12_filtered_Normalized.las E:\Palancia\TLS\10_CloudMetrics\Z12_filtered.csv ","Tue Feb 05 11:22:23 2019","Tue Feb 05 11:22:30 2019",7,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Clip_Z12_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Clip_Z12_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Tue Feb 05 11:22:30 2019","Tue Feb 05 11:22:30 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\Z12_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\Z12_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Tue Feb 05 11:22:30 2019","Tue Feb 05 11:22:34 2019",4,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.2 /iterations:8 E:\Palancia\TLS\6_Ground\Z6_filtered_ground.las 1 E:\Palancia\TLS\3_TLS_Noise\Z6_filtered_cleaned.las","Tue Feb 05 11:32:09 2019","Tue Feb 05 11:32:22 2019",13,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /finalsmooth /gparam:0 /wparam:0.18 /iterations:20 E:\Palancia\TLS\6_Ground\Z6_filtered_ground2.las 5 E:\Palancia\TLS\6_Ground\Z6_filtered_ground.las","Tue Feb 05 11:32:22 2019","Tue Feb 05 11:32:37 2019",15,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.1 /iterations:18 E:\Palancia\TLS\6_Ground\UAV_Clip_Z6_filtered_ground.las 5 E:\Palancia\TLS\5_Photogrammetry_Clip\UAV_Clip_Z6_filtered.las","Tue Feb 05 11:32:37 2019","Tue Feb 05 11:32:37 2019",0,Success
"GridSurfaceCreate",2.04,"Aug  6 2018 10:55:02"," E:\Palancia\TLS\7_MDT\Z6_filtered_ground.mdt 0.05 m m 1 30 2 3 E:\Palancia\TLS\6_Ground\Z6_filtered_ground2.las","Tue Feb 05 11:32:37 2019","Tue Feb 05 11:32:39 2019",2,Success
"DTM2ASCII",1.41,"Aug  6 2018 10:54:46"," /raster E:\Palancia\TLS\7_MDT\Z6_filtered_ground.mdt","Tue Feb 05 11:32:39 2019","Tue Feb 05 11:32:39 2019",0,Success
"GridSurfaceCreate",2.04,"Aug  6 2018 10:55:02"," E:\Palancia\TLS\7_MDT\UAV_Clip_Z6_filtered_ground.mdt 0.05 m m 1 30 2 3 E:\Palancia\TLS\6_Ground\UAV_Clip_Z6_filtered_ground.las","Tue Feb 05 11:32:39 2019","Tue Feb 05 11:32:39 2019",0,Success
"DTM2ASCII",1.41,"Aug  6 2018 10:54:46"," /raster E:\Palancia\TLS\7_MDT\UAV_Clip_Z6_filtered_ground.mdt","Tue Feb 05 11:32:39 2019","Tue Feb 05 11:32:39 2019",0,Success
"CanopyModel",1.97,"Aug  6 2018 10:55:44"," /ground:E:\Palancia\TLS\7_MDT\Z6_filtered_ground.mdt E:\Palancia\TLS\8_Canopy_Model\Z6_filtered_CanopyModel.mdt 0.05 m m 1 30 2 3 E:\Palancia\TLS\3_TLS_Noise\Z6_filtered_cleaned.las","Tue Feb 05 11:32:39 2019","Tue Feb 05 11:32:42 2019",3,Success
"DTM2ASCII",1.41,"Aug  6 2018 10:54:46"," /raster E:\Palancia\TLS\8_Canopy_Model\Z6_filtered_CanopyModel.mdt","Tue Feb 05 11:32:42 2019","Tue Feb 05 11:32:42 2019",0,Success
"CanopyModel",1.97,"Aug  6 2018 10:55:44"," /ground:E:\Palancia\TLS\7_MDT\UAV_Clip_Z6_filtered_ground.mdt E:\Palancia\TLS\8_Canopy_Model\UAV_Clip_Z6_filtered_CanopyModel.mdt 0.05 m m 1 30 2 3 E:\Palancia\TLS\5_Photogrammetry_Clip\UAV_Clip_Z6_filtered.las","Tue Feb 05 11:32:42 2019","Tue Feb 05 11:32:42 2019",0,Success
"DTM2ASCII",1.41,"Aug  6 2018 10:54:46"," /raster E:\Palancia\TLS\8_Canopy_Model\UAV_Clip_Z6_filtered_CanopyModel.mdt","Tue Feb 05 11:32:42 2019","Tue Feb 05 11:32:42 2019",0,Success
"CloudMetrics",2.57,"Aug  6 2018 10:53:24"," /outlier:-0.30,2.5 /minht:0.25 E:\Palancia\TLS\9_Normalized_PointClouds\*Z6_filtered_Normalized.las E:\Palancia\TLS\10_CloudMetrics\Z6_filtered.csv ","Tue Feb 05 11:33:56 2019","Tue Feb 05 11:34:02 2019",6,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\UAV_Clip_Z6_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\UAV_Clip_Z6_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Tue Feb 05 11:34:02 2019","Tue Feb 05 11:34:02 2019",0,Success
"ClipData",2.66,"Aug  6 2018 10:55:49"," /zmin:0.4 E:\Palancia\TLS\9_Normalized_PointClouds\Z6_filtered_Normalized.las E:\Palancia\TLS\11_Perimeter\Z6_filtered_Normalized_perimeter.las  0 0 9999999 9999999","Tue Feb 05 11:34:02 2019","Tue Feb 05 11:34:05 2019",3,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.2 /iterations:8 E:\Palancia\TLS\6_Ground\Z11_filtered_ground.las 1 E:\Palancia\TLS\3_TLS_Noise\Z11_filtered_cleaned.las","Tue Feb 05 11:43:05 2019","Tue Feb 05 11:43:25 2019",20,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /finalsmooth /gparam:0 /wparam:0.18 /iterations:20 E:\Palancia\TLS\6_Ground\Z11_filtered_ground2.las 5 E:\Palancia\TLS\6_Ground\Z11_filtered_ground.las","Tue Feb 05 11:43:25 2019","Tue Feb 05 11:43:49 2019",24,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.1 /iterations:18 E:\Palancia\TLS\6_Ground\UAV_Clip_Z11_filtered_ground.las 5 E:\Palancia\TLS\5_Photogrammetry_Clip\UAV_Clip_Z11_filtered.las","Tue Feb 05 11:43:49 2019","Tue Feb 05 11:43:49 2019",0,Success
"GridSurfaceCreate",2.04,"Aug  6 2018 10:55:02"," E:\Palancia\TLS\7_MDT\Z11_filtered_ground.mdt 0.05 m m 1 30 2 3 E:\Palancia\TLS\6_Ground\Z11_filtered_ground2.las","Tue Feb 05 11:43:49 2019","Tue Feb 05 11:43:50 2019",1,Success
"DTM2ASCII",1.41,"Aug  6 2018 10:54:46"," /raster E:\Palancia\TLS\7_MDT\Z11_filtered_ground.mdt","Tue Feb 05 11:43:50 2019","Tue Feb 05 11:43:50 2019",0,Success
"GridSurfaceCreate",2.04,"Aug  6 2018 10:55:02"," E:\Palancia\TLS\7_MDT\UAV_Clip_Z11_filtered_ground.mdt 0.05 m m 1 30 2 3 E:\Palancia\TLS\6_Ground\UAV_Clip_Z11_filtered_ground.las","Tue Feb 05 11:43:50 2019","Tue Feb 05 11:43:50 2019",0,Success
"DTM2ASCII",1.41,"Aug  6 2018 10:54:46"," /raster E:\Palancia\TLS\7_MDT\UAV_Clip_Z11_filtered_ground.mdt","Tue Feb 05 11:43:50 2019","Tue Feb 05 11:43:50 2019",0,Success
"CanopyModel",1.97,"Aug  6 2018 10:55:44"," /ground:E:\Palancia\TLS\7_MDT\Z11_filtered_ground.mdt E:\Palancia\TLS\8_Canopy_Model\Z11_filtered_CanopyModel.mdt 0.05 m m 1 30 2 3 E:\Palancia\TLS\3_TLS_Noise\Z11_filtered_cleaned.las","Tue Feb 05 11:43:50 2019","Tue Feb 05 11:43:55 2019",5,Success
"DTM2ASCII",1.41,"Aug  6 2018 10:54:46"," /raster E:\Palancia\TLS\8_Canopy_Model\Z11_filtered_CanopyModel.mdt","Tue Feb 05 11:43:55 2019","Tue Feb 05 11:43:55 2019",0,Success
"CanopyModel",1.97,"Aug  6 2018 10:55:44"," /ground:E:\Palancia\TLS\7_MDT\UAV_Clip_Z11_filtered_ground.mdt E:\Palancia\TLS\8_Canopy_Model\UAV_Clip_Z11_filtered_CanopyModel.mdt 0.05 m m 1 30 2 3 E:\Palancia\TLS\5_Photogrammetry_Clip\UAV_Clip_Z11_filtered.las","Tue Feb 05 11:43:55 2019","Tue Feb 05 11:43:55 2019",0,Success
"DTM2ASCII",1.41,"Aug  6 2018 10:54:46"," /raster E:\Palancia\TLS\8_Canopy_Model\UAV_Clip_Z11_filtered_CanopyModel.mdt","Tue Feb 05 11:43:55 2019","Tue Feb 05 11:43:55 2019",0,Success
